parent_id,child_id,relation_type
12766,14821,mother
12767,14822,father
12768,14822,mother
12769,14823,father
12770,14823,mother
12771,14824,father
12772,14824,mother
12773,14825,father
12774,14825,mother
12775,14826,father
12776,14826,mother
12777,14827,father
12778,14827,mother
12779,14828,father
12780,14828,mother
12781,14829,father
12782,14829,mother
12783,14830,father
12784,14830,mother
12785,14831,father
12786,14831,mother
12787,14832,father
12788,14832,mother
12789,14833,father
12790,14833,mother
12791,14834,father
12792,14834,mother
12793,14835,father
12794,14835,mother
12795,14836,father
12796,14836,mother
12797,14837,father
12798,14837,mother
12799,14838,father
12800,14838,mother
12801,14839,father
12802,14839,mother
12803,14840,father
12804,14840,mother
12805,14841,father
12806,14841,mother
12807,14842,father
12808,14842,mother
12809,14843,father
12810,14843,mother
12811,14844,father
12812,14844,mother
12813,14845,father
12814,14845,mother
12815,14846,father
12816,14846,mother
12817,14847,father
12818,14847,mother
12819,14848,father
12820,14848,mother
12821,14849,father
12822,14849,mother
12823,14850,father
12824,14850,mother
12825,14851,father
12826,14851,mother
12827,14852,father
12828,14852,mother
12829,14853,father
12830,14853,mother
12831,14854,father
12832,14854,mother
12833,14855,father
12834,14855,mother
12835,14856,father
12836,14856,mother
12837,14857,father
12838,14857,mother
12839,14858,father
12840,14858,mother
12841,14859,father
12842,14859,mother
12843,14860,father
12844,14860,mother
12845,14861,father
12846,14861,mother
12847,14862,father
12848,14862,mother
12849,14863,father
12850,14863,mother
12851,14864,father
12852,14864,mother
12853,14865,father
12854,14865,mother
12855,14866,father
12856,14866,mother
12857,14867,father
12858,14867,mother
12859,14868,father
12860,14868,mother
12861,14869,father
12862,14869,mother
12863,14870,father
12864,14870,mother
12865,14871,father
12866,14871,mother
12867,14872,father
12868,14872,mother
12869,14873,father
12870,14873,mother
12871,14874,father
12872,14874,mother
12873,14875,father
12874,14875,mother
12875,14876,father
12876,14876,mother
12877,14877,father
12878,14877,mother
12879,14878,father
12880,14878,mother
12881,14879,father
12882,14879,mother
12883,14880,father
12884,14880,mother
12885,14881,father
12886,14881,mother
12887,14882,father
12888,14882,mother
12889,14883,father
12890,14883,mother
12891,14884,father
12892,14884,mother
12893,14885,father
12894,14885,mother
12895,14886,father
12896,14886,mother
12897,14887,father
12898,14887,mother
12899,14888,father
12900,14888,mother
12901,14889,father
12902,14889,mother
12903,14890,father
12904,14890,mother
12905,14891,father
12906,14891,mother
12907,14892,father
12908,14892,mother
12909,14893,father
12910,14893,mother
12911,14894,father
12912,14894,mother
12913,14895,father
12914,14895,mother
12915,14896,father
12916,14896,mother
12917,14897,father
12918,14897,mother
12919,14898,father
12920,14898,mother
12921,14899,father
12922,14899,mother
12923,14900,father
12924,14900,mother
12925,14901,father
12926,14901,mother
12927,14902,father
12928,14902,mother
12929,14903,father
12930,14903,mother
12931,14904,father
12932,14904,mother
12933,14905,father
12934,14905,mother
12935,14906,father
12936,14906,mother
12937,14907,father
12938,14907,mother
12939,14908,father
12940,14908,mother
12941,14909,father
12942,14909,mother
12943,14910,father
12944,14910,mother
12945,14911,father
12946,14911,mother
12947,14912,father
12948,14912,mother
12949,14913,father
12950,14913,mother
12951,14914,father
12952,14914,mother
12953,14915,father
12954,14915,mother
12955,14916,father
12956,14916,mother
12957,14917,father
12958,14917,mother
12959,14918,father
12960,14918,mother
12961,14919,father
12962,14919,mother
12963,14920,father
12964,14920,mother
12965,14921,father
12966,14921,mother
12967,14922,father
12968,14922,mother
12969,14923,father
12970,14923,mother
12971,14924,father
12972,14924,mother
12973,14925,father
12974,14925,mother
12975,14926,father
12976,14926,mother
12977,14927,father
12978,14927,mother
12979,14928,father
12980,14928,mother
12981,14929,father
12982,14929,mother
12983,14930,father
12984,14930,mother
12985,14931,father
12986,14931,mother
12987,14932,father
12988,14932,mother
12989,14933,father
12990,14933,mother
12991,14934,father
12992,14934,mother
12993,14935,father
12994,14935,mother
12995,14936,father
12996,14936,mother
12997,14937,father
12998,14937,mother
12999,14938,father
13000,14938,mother
13001,14939,father
13002,14939,mother
13003,14940,father
13004,14940,mother
13005,14941,father
13006,14941,mother
13007,14942,father
13008,14942,mother
13009,14943,father
13010,14943,mother
13011,14944,father
13012,14944,mother
13013,14945,father
13014,14945,mother
13015,14946,father
13016,14946,mother
13017,14947,father
13018,14947,mother
13019,14948,father
13020,14948,mother
13021,14949,father
13022,14949,mother
13023,14950,father
13024,14950,mother
13025,14951,father
13026,14951,mother
13027,14952,father
13028,14952,mother
13029,14953,father
13030,14953,mother
13031,14954,father
13032,14954,mother
13033,14955,father
13034,14955,mother
13035,14956,father
13036,14956,mother
13037,14957,father
13038,14957,mother
13039,14958,father
13040,14958,mother
13041,14959,father
13042,14959,mother
13043,14960,father
13044,14960,mother
13045,14961,father
13046,14961,mother
13047,14962,father
13048,14962,mother
13049,14963,father
13050,14963,mother
13051,14964,father
13052,14964,mother
13053,14965,father
13054,14965,mother
13055,14966,father
13056,14966,mother
13057,14967,father
13058,14967,mother
13059,14968,father
13060,14968,mother
13061,14969,father
13062,14969,mother
13063,14970,father
13064,14970,mother
13065,14971,father
13066,14971,mother
13067,14972,father
13068,14972,mother
13069,14973,father
13070,14973,mother
13071,14974,father
13072,14974,mother
13073,14975,father
13074,14975,mother
13075,14976,father
13076,14976,mother
13077,14977,father
13078,14977,mother
13079,14978,father
13080,14978,mother
13081,14979,father
13082,14979,mother
13083,14980,father
13084,14980,mother
13085,14981,father
13086,14981,mother
13087,14982,father
13088,14982,mother
13089,14983,father
13090,14983,mother
13091,14984,father
13092,14984,mother
13093,14985,father
13094,14985,mother
13095,14986,father
13096,14986,mother
13097,14987,father
13098,14987,mother
13099,14988,father
13100,14988,mother
13101,14989,father
13102,14989,mother
13103,14990,father
13104,14990,mother
13105,14991,father
13106,14991,mother
13107,14992,father
13108,14992,mother
13109,14993,father
13110,14993,mother
13111,14994,father
13112,14994,mother
13113,14995,father
13114,14995,mother
13115,14996,father
13116,14996,mother
13117,14997,father
13118,14997,mother
13119,14998,father
13120,14998,mother
13121,14999,father
13122,14999,mother
13123,15000,father
13124,15000,mother
13126,15001,father
13127,15001,mother
13128,15002,father
13129,15002,mother
13130,15003,father
13131,15003,mother
13132,15004,father
13133,15004,mother
13134,15005,father
13135,15005,mother
13136,15006,father
13137,15006,mother
13138,15007,father
13139,15007,mother
13140,15008,father
13141,15008,mother
13142,15009,father
13143,15009,mother
13144,15010,father
13145,15010,mother
13146,15011,father
13147,15011,mother
13148,15012,father
13149,15012,mother
13150,15013,father
13151,15013,mother
13152,15014,father
13153,15014,mother
13154,15015,father
13155,15015,mother
13156,15016,father
13157,15016,mother
13158,15017,father
13159,15017,mother
13160,15018,father
13161,15018,mother
13162,15019,father
13163,15019,mother
13164,15020,father
13165,15020,mother
13166,15021,father
13167,15021,mother
13168,15022,father
13169,15022,mother
13170,15023,father
13171,15023,mother
13172,15024,father
13173,15024,mother
13174,15025,father
13175,15025,mother
13176,15026,father
13177,15026,mother
13178,15027,father
13179,15027,mother
13180,15028,father
13181,15028,mother
13182,15029,father
13183,15029,mother
13184,15030,father
13185,15030,mother
13186,15031,father
13187,15031,mother
13188,15032,father
13189,15032,mother
13190,15033,father
13191,15033,mother
13192,15034,father
13193,15034,mother
13194,15035,father
13195,15035,mother
13196,15036,father
13197,15036,mother
13198,15037,father
13199,15037,mother
13200,15038,father
13201,15038,mother
13202,15039,father
13203,15039,mother
13204,15040,father
13205,15040,mother
13206,15041,father
13207,15041,mother
13208,15042,father
13209,15042,mother
13210,15043,father
13211,15043,mother
13212,15044,father
13213,15044,mother
13214,15045,father
13215,15045,mother
13216,15046,father
13217,15046,mother
13218,15047,father
13219,15047,mother
13220,15048,father
13221,15048,mother
13222,15049,father
13223,15049,mother
13224,15050,father
13225,15050,mother
13226,15051,father
13227,15051,mother
13228,15052,father
13229,15052,mother
13230,15053,father
13231,15053,mother
13232,15054,father
13233,15054,mother
13234,15055,father
13235,15055,mother
13236,15056,father
13237,15056,mother
13238,15057,father
13239,15057,mother
13240,15058,father
13241,15058,mother
13242,15059,father
13243,15059,mother
13244,15060,father
13245,15060,mother
13246,15061,father
13247,15061,mother
13248,15062,father
13249,15062,mother
13250,15063,father
13251,15063,mother
13252,15064,father
13253,15064,mother
13254,15065,father
13255,15065,mother
13256,15066,father
13257,15066,mother
13258,15067,father
13259,15067,mother
13260,15068,father
13261,15068,mother
13262,15069,father
13263,15069,mother
13264,15070,father
13265,15070,mother
13266,15071,father
13267,15071,mother
13268,15072,father
13269,15072,mother
13270,15073,father
13271,15073,mother
13272,15074,father
13273,15074,mother
13274,15075,father
13275,15075,mother
13276,15076,father
13277,15076,mother
13278,15077,father
13279,15077,mother
13280,15078,father
13281,15078,mother
13282,15079,father
13283,15079,mother
13284,15080,father
13285,15080,mother
13286,15081,father
13287,15081,mother
13288,15082,father
13289,15082,mother
13290,15083,father
13291,15083,mother
13292,15084,father
13293,15084,mother
13294,15085,father
13295,15085,mother
13296,15086,father
13297,15086,mother
13298,15087,father
13299,15087,mother
13300,15088,father
13301,15088,mother
13302,15089,father
13303,15089,mother
13304,15090,father
13305,15090,mother
13306,15091,father
13307,15091,mother
13308,15092,father
13309,15092,mother
13310,15093,father
13311,15093,mother
13312,15094,father
13313,15094,mother
13314,15095,father
13315,15095,mother
13316,15096,father
13317,15096,mother
13318,15097,father
13319,15097,mother
13320,15098,father
13321,15098,mother
13322,15099,father
13323,15099,mother
13324,15100,father
13325,15100,mother
13326,15101,father
13327,15101,mother
13328,15102,father
13329,15102,mother
13330,15103,father
13331,15103,mother
13332,15104,father
13333,15104,mother
13334,15105,father
13335,15105,mother
13336,15106,father
13337,15106,mother
13338,15107,father
13339,15107,mother
13340,15108,father
13341,15108,mother
13342,15109,father
13343,15109,mother
13344,15110,father
13345,15110,mother
13346,15111,father
13347,15111,mother
13348,15112,father
13349,15112,mother
13350,15113,father
13351,15113,mother
13352,15114,father
13353,15114,mother
13354,15115,father
13355,15115,mother
13356,15116,father
13357,15116,mother
13358,15117,father
13359,15117,mother
13360,15118,father
13361,15118,mother
13362,15119,father
13363,15119,mother
13364,15120,father
13365,15120,mother
13366,15121,father
13367,15121,mother
13368,15122,father
13369,15122,mother
13370,15123,father
13371,15123,mother
13372,15124,father
13373,15124,mother
13374,15125,father
13375,15125,mother
13376,15126,father
13377,15126,mother
13378,15127,father
13379,15127,mother
13380,15128,father
13381,15128,mother
13382,15129,father
13383,15129,mother
13384,15130,father
13385,15130,mother
13386,15131,father
13387,15131,mother
13388,15132,father
13389,15132,mother
13390,15133,father
13391,15133,mother
13392,15134,father
13393,15134,mother
13394,15135,father
13395,15135,mother
13396,15136,father
13397,15136,mother
13398,15137,father
13399,15137,mother
13400,15138,father
13401,15138,mother
13402,15139,father
13403,15139,mother
13404,15140,father
13405,15140,mother
13406,15141,father
13407,15141,mother
13408,15142,father
13409,15142,mother
13410,15143,father
13411,15143,mother
13412,15144,father
13413,15144,mother
13414,15145,father
13415,15145,mother
13416,15146,father
13417,15146,mother
13418,15147,father
13419,15147,mother
13420,15148,father
13421,15148,mother
13422,15149,father
13423,15149,mother
13424,15150,father
13425,15150,mother
13426,15151,father
13427,15151,mother
13428,15152,father
13429,15152,mother
13430,15153,father
13431,15153,mother
13432,15154,father
13433,15154,mother
13434,15155,father
13435,15155,mother
13436,15156,father
13437,15156,mother
13438,15157,father
13439,15157,mother
13440,15158,father
13441,15158,mother
13442,15159,father
13443,15159,mother
13444,15160,father
13445,15160,mother
13446,15161,father
13447,15161,mother
13448,15162,father
13449,15162,mother
13450,15163,father
13451,15163,mother
13452,15164,father
13453,15164,mother
13454,15165,father
13455,15165,mother
13456,15166,father
13457,15166,mother
13458,15167,father
13459,15167,mother
13460,15168,father
13461,15168,mother
13462,15169,father
13463,15169,mother
13464,15170,father
13465,15170,mother
13466,15171,father
13467,15171,mother
13468,15172,father
13469,15172,mother
13470,15173,father
13471,15173,mother
13472,15174,father
13473,15174,mother
13474,15175,father
13475,15175,mother
13476,15176,father
13477,15176,mother
13478,15177,father
13479,15177,mother
13480,15178,father
13481,15178,mother
13482,15179,father
13483,15179,mother
13484,15180,father
13485,15180,mother
13486,15181,father
13487,15181,mother
13488,15182,father
13489,15182,mother
13490,15183,father
